id,topic,likes,comments
695707917166339_1011578178912643,0,1,2
695707917166339_1011578158912645,0,25,3
695707917166339_1011578232245971,0,0,0
695707917166339_1010965728973888,0,25,4
695707917166339_1011146192289175,0,6,4
695707917166339_1011146305622497,0,2,3
695707917166339_1011146165622511,0,2,3
695707917166339_1010728032330991,0,1,8
695707917166339_1009716459098815,0,0,4
695707917166339_1009968629073598,0,0,0
695707917166339_1009582912445503,0,1,1
695707917166339_1010112589059202,0,12,3
695707917166339_1009839842419810,0,3,2
695707917166339_1009968559073605,0,0,0
695707917166339_1009839875753140,0,2,2
695707917166339_1009415495795578,0,7,7
695707917166339_1009236822480112,0,3,1
695707917166339_1009316459138815,0,7,0
695707917166339_1009070902496704,0,6,5
695707917166339_1008692462534548,0,0,4
695707917166339_1008975965839531,0,0,2
695707917166339_1008829655854162,0,3,0
695707917166339_1008829699187491,0,1,0
695707917166339_1008897382514056,0,1,2
695707917166339_1008897439180717,0,0,1
695707917166339_1008692612534533,0,1,1
695707917166339_1008692652534529,0,1,3
695707917166339_1007794102624384,0,0,1
695707917166339_1008089395928188,0,3,0
695707917166339_1007826652621129,0,0,2
695707917166339_1008167379253723,0,1,2
695707917166339_1007591102644684,0,1,8
695707917166339_1005844279486033,0,0,1
695707917166339_1006733739397087,0,4,3
695707917166339_1006733576063770,0,4,9
695707917166339_1006482092755585,0,4,2
695707917166339_1006875946049533,0,3,2
695707917166339_1006199246117203,0,5,5
695707917166339_1005113449559116,0,25,1
695707917166339_1005113416225786,0,0,1
695707917166339_1005398382863956,0,3,0
695707917166339_1005113469559114,0,0,0
695707917166339_1005001729570288,0,2,2
695707917166339_1005221336214994,0,5,0
695707917166339_1005398436197284,0,3,3
695707917166339_1004737106263417,0,0,7
695707917166339_1004216462982148,0,0,0
695707917166339_1004737056263422,0,5,4
695707917166339_1004214676315660,0,1,0
695707917166339_1004544599616001,0,0,2
695707917166339_1003950603008734,0,25,1
695707917166339_1003169479753513,0,0,2
695707917166339_1003395923064202,0,0,0
695707917166339_1003950686342059,0,3,1
695707917166339_1003265526410575,0,7,3
695707917166339_1003950629675398,0,8,1
695707917166339_1003350123068782,0,0,0
695707917166339_1002576386479489,0,0,3
695707917166339_1002782053125589,0,1,1
695707917166339_1002408863162908,0,1,2
695707917166339_1002968836440244,0,7,5
695707917166339_1002118199858641,0,22,5
695707917166339_1002074619862999,0,0,0
695707917166339_1001494483254346,0,22,0
695707917166339_1001596186577509,0,5,3
695707917166339_1001681936568934,0,4,0
695707917166339_1001494469921014,0,25,3
695707917166339_1000962506640877,0,25,1
695707917166339_1001193986617729,0,0,2
695707917166339_1001191903284604,0,0,1
695707917166339_1000697170000744,0,25,13
695707917166339_999923550078106,0,0,1
695707917166339_1000193890051072,0,0,1
695707917166339_999835970086864,0,1,1
695707917166339_999923540078107,0,25,6
695707917166339_999985350071926,0,4,5
695707917166339_999674893436305,0,25,3
695707917166339_999774813426313,0,1,4
695707917166339_999835943420200,0,25,2
695707917166339_999415240128937,0,2,0
695707917166339_999377976799330,0,25,1
695707917166339_999415236795604,0,1,0
695707917166339_999169613486833,0,25,3
695707917166339_998959453507849,0,0,3
695707917166339_998567066880421,0,10,1
695707917166339_998775070192954,0,0,1
695707917166339_998775036859624,0,4,1
695707917166339_998296970240764,0,0,3
695707917166339_997477410322720,0,3,2
695707917166339_997548966982231,0,0,5
695707917166339_996955303708264,0,12,4
695707917166339_997412783662516,0,0,0
695707917166339_997240413679753,0,25,12
695707917166339_996905137046614,0,2,4
695707917166339_996807413723053,0,4,2
695707917166339_996780357059092,0,1,1
695707917166339_996363363767458,0,10,7
695707917166339_995745450495916,0,6,0
695707917166339_995931887143939,0,2,1
695707917166339_995970697140058,0,6,0
695707917166339_996014420469019,0,8,3
695707917166339_995863957150732,0,0,5
695707917166339_995058267231301,0,1,2
695707917166339_994748937262234,0,0,3
695707917166339_995434607193667,0,0,2
695707917166339_994748900595571,0,0,4
695707917166339_995315180538943,0,2,4
695707917166339_994748950595566,0,4,6
695707917166339_994521913951603,0,0,2
695707917166339_994561697280958,0,11,1
695707917166339_994268357310292,0,5,1
695707917166339_994687483935046,0,1,2
695707917166339_994144733989321,0,0,0
695707917166339_994134617323666,0,7,0
695707917166339_993915340678927,0,3,1
695707917166339_993977567339371,0,9,2
695707917166339_993786140691847,0,7,11
695707917166339_993915420678919,0,13,2
695707917166339_993451230725338,0,8,1
695707917166339_993451270725334,0,7,6
695707917166339_993609200709541,0,0,2
695707917166339_993669637370164,0,2,1
695707917166339_993067607430367,0,2,2
695707917166339_993235690746892,0,25,0
695707917166339_993026350767826,0,5,3
695707917166339_992938987443229,0,0,2
695707917166339_993067627430365,0,3,0
695707917166339_993186914085103,0,1,1
695707917166339_993026337434494,0,0,2
695707917166339_993235247413603,0,25,2
695707917166339_993015580768903,0,3,1
695707917166339_993067610763700,0,3,0
695707917166339_992804497456678,0,25,5
695707917166339_992496757487452,0,13,7
695707917166339_992230067514121,0,7,0
695707917166339_992341380836323,0,5,0
695707917166339_992005367536591,0,4,1
695707917166339_992290347508093,0,25,7
695707917166339_991506297586498,0,1,3
695707917166339_991350920935369,0,4,3
695707917166339_991350960935365,0,4,8
695707917166339_991015217635606,0,7,2
695707917166339_991390454264749,0,3,2
695707917166339_990760117661116,0,0,1
695707917166339_990662227670905,0,1,1
695707917166339_990782254325569,0,3,2
695707917166339_990055977731530,0,7,4
695707917166339_989861761084285,0,1,1
695707917166339_989969704406824,0,1,1
695707917166339_989338871136574,0,11,9
695707917166339_989312194472575,0,4,0
695707917166339_988976457839482,0,0,1
695707917166339_989112847825843,0,9,1
695707917166339_988907407846387,0,3,0
695707917166339_988930637844064,0,2,1
695707917166339_988775427859585,0,0,0
695707917166339_988777611192700,0,10,4
695707917166339_988707877866340,0,19,0
695707917166339_988278194575975,0,4,0
695707917166339_988251277912000,0,8,2
695707917166339_988132937923834,0,3,1
695707917166339_988153704588424,0,0,2
695707917166339_988132774590517,0,13,2
695707917166339_987647637972364,0,0,0
695707917166339_987672234636571,0,20,4
695707917166339_987700047967123,0,0,0
695707917166339_987698404633954,0,1,1
695707917166339_987593954644399,0,9,3
695707917166339_987908157946312,0,25,3
695707917166339_987482801322181,0,0,3
695707917166339_987482691322192,0,4,1
695707917166339_987254801344981,0,0,1
695707917166339_987055884698206,0,0,1
695707917166339_986528468084281,0,18,7
695707917166339_986841181386343,0,1,4
695707917166339_986866288050499,0,25,2
695707917166339_986866278050500,0,0,6
695707917166339_986585484745246,0,2,4
695707917166339_986388661431595,0,7,1
695707917166339_986443318092796,0,0,3
695707917166339_986209404782854,0,5,14
695707917166339_986386584765136,0,25,2
695707917166339_986408498096278,0,1,5
695707917166339_986329891437472,0,1,1
695707917166339_986052701465191,0,5,1
695707917166339_985873074816487,0,25,1
695707917166339_985873054816489,0,1,0
695707917166339_985838884819906,0,1,0
695707917166339_986030264800768,0,2,4
695707917166339_985678894835905,0,25,2
695707917166339_985413914862403,0,25,16
695707917166339_985352708201857,0,4,1
695707917166339_985282531542208,0,17,3
695707917166339_985306148206513,0,1,1
695707917166339_985260008211127,0,8,1
695707917166339_985243118212816,0,0,0
695707917166339_985054378231690,0,16,3
695707917166339_984967984906996,0,11,9
695707917166339_984964108240717,0,1,3
695707917166339_985055738231554,0,1,10
695707917166339_984726614931133,0,23,25
695707917166339_984299254973869,0,13,1
695707917166339_984535241616937,0,2,0
695707917166339_984516551618806,0,11,4
695707917166339_983939775009817,0,0,2
695707917166339_983960908341037,0,2,0
695707917166339_983982458338882,0,1,1
695707917166339_983685245035270,0,1,13
695707917166339_983566961713765,0,7,5
695707917166339_983387698398358,0,20,2
695707917166339_983325135071281,0,4,7
695707917166339_983305625073232,0,8,4
695707917166339_983325191737942,0,6,3
695707917166339_983566425047152,0,0,5
695707917166339_982896738447454,0,0,3
695707917166339_983086471761814,0,19,1
695707917166339_983005325103262,0,3,4
695707917166339_982837211786740,0,14,1
695707917166339_982701661800295,0,15,4
695707917166339_982506671819794,0,0,4
695707917166339_982820825121712,0,3,1
695707917166339_982285995175195,0,1,4
695707917166339_982325728504555,0,16,6
695707917166339_982317198505408,0,0,1
695707917166339_982445095159285,0,2,8
695707917166339_982286015175193,0,5,3
695707917166339_981725248564603,0,6,4
695707917166339_981725231897938,0,0,0
695707917166339_981752911895170,0,0,5
695707917166339_981725211897940,0,21,5
695707917166339_981639621906499,0,1,8
695707917166339_981275181942943,0,0,3
695707917166339_981664081904053,0,1,11
695707917166339_981639461906515,0,5,9
695707917166339_981664068570721,0,0,1
695707917166339_981639508573177,0,1,0
695707917166339_980880658649062,0,5,25
695707917166339_981242751946186,0,8,5
695707917166339_981242741946187,0,3,0
695707917166339_980880391982422,0,8,0
695707917166339_980674998669628,0,10,1
695707917166339_981031408633987,0,6,3
695707917166339_981242731946188,0,4,3
695707917166339_980926028644525,0,2,0
695707917166339_980593572011104,0,0,3
695707917166339_980593542011107,0,0,1
695707917166339_980457758691352,0,4,0
695707917166339_980490825354712,0,0,3
695707917166339_980457775358017,0,25,25
695707917166339_980490908688037,0,6,7
695707917166339_980657188671409,0,1,0
695707917166339_980490958688032,0,1,6
695707917166339_980432822027179,0,25,4
695707917166339_980563735347421,0,0,2
695707917166339_980563708680757,0,0,0
695707917166339_980258845377910,0,2,0
695707917166339_979896488747479,0,3,1
695707917166339_979980782072383,0,6,7
695707917166339_979951972075264,0,4,6
695707917166339_980002808736847,0,9,3
695707917166339_979875592082902,0,24,2
695707917166339_980432805360514,0,0,5
695707917166339_979906822079779,0,1,5
695707917166339_979703138766814,0,2,1
695707917166339_979867915417003,0,0,4
695707917166339_979778465425948,0,25,5
695707917166339_979875448749583,0,5,7
695707917166339_979499442120517,0,1,0
695707917166339_979867868750341,0,1,9
695707917166339_979527422117719,0,4,4
695707917166339_979760982094363,0,3,3
695707917166339_979875505416244,0,5,7
695707917166339_979336062136855,0,2,1
695707917166339_979447532125708,0,0,0
695707917166339_979286242141837,0,2,1
695707917166339_979031832167278,0,6,9
695707917166339_979264175477377,0,4,2
695707917166339_979264182144043,0,17,5
695707917166339_979031838833944,0,6,5
695707917166339_979264198810708,0,4,3
695707917166339_979057348831393,0,25,0
695707917166339_978522428884885,0,19,1
695707917166339_978830338854094,0,17,1
695707917166339_978556388881489,0,8,2
695707917166339_978259452244516,0,3,6
695707917166339_978502835553511,0,23,5
695707917166339_978161932254268,0,5,8
695707917166339_977699048967223,0,16,4
695707917166339_977919208945207,0,2,3
695707917166339_977381445665650,0,25,4
695707917166339_977054909031637,0,4,1
695707917166339_977180702352391,0,25,0
695707917166339_977557092314752,0,7,2
695707917166339_977557062314755,0,5,1
695707917166339_976957325708062,0,10,2
695707917166339_976791172391344,0,8,4
695707917166339_977031129034015,0,8,0
695707917166339_976634085740386,0,3,0
695707917166339_976791152391346,0,1,1
695707917166339_976624125741382,0,9,0
695707917166339_976624169074711,0,0,3
695707917166339_976624142408047,0,0,2
695707917166339_976585519078576,0,6,1
695707917166339_976549469082181,0,3,6
695707917166339_976610449076083,0,4,5
695707917166339_976030902467371,0,3,1
695707917166339_975758535827941,0,14,8
695707917166339_975642139172914,0,9,1
695707917166339_975739445829850,0,4,0
695707917166339_975704005833394,0,1,1
695707917166339_976006629136465,0,2,7
695707917166339_974934609243667,0,18,1
695707917166339_975168935886901,0,1,0
695707917166339_975110562559405,0,0,6
695707917166339_975168922553569,0,6,6
695707917166339_975110579226070,0,5,6
695707917166339_975072915896503,0,25,3
695707917166339_975072862563175,0,2,1
695707917166339_974744429262685,0,3,3
695707917166339_974909162579545,0,2,3
695707917166339_974843619252766,0,19,4
695707917166339_974498182620643,0,8,7
695707917166339_974456925958102,0,12,3
695707917166339_974011119336016,0,4,2
695707917166339_973964686007326,0,1,0
695707917166339_974049265998868,0,18,0
695707917166339_973704412700020,0,17,0
695707917166339_973634406040354,0,25,11
695707917166339_973682539368874,0,25,1
695707917166339_973704406033354,0,5,8
695707917166339_973634622706999,0,11,1
695707917166339_973729959364132,0,25,1
695707917166339_973650629372065,0,11,7
695707917166339_973454002725061,0,3,5
695707917166339_973138409423287,0,2,4
695707917166339_973137592756702,0,0,2
695707917166339_973415492728912,0,0,4
695707917166339_973137819423346,0,13,3
695707917166339_973019696101825,0,0,5
695707917166339_972872616116533,0,2,5
695707917166339_972855799451548,0,1,6
695707917166339_973019752768486,0,0,1
695707917166339_972371332833328,0,2,1
695707917166339_972373559499772,0,2,2
695707917166339_972481562822305,0,19,10
695707917166339_972373569499771,0,1,6
695707917166339_972373589499769,0,4,1
695707917166339_972391446164650,0,9,7
695707917166339_972576969479431,0,0,0
695707917166339_972371299499998,0,0,0
695707917166339_971956272874834,0,5,4
695707917166339_972304586173336,0,25,0
695707917166339_972325386171256,0,0,1
695707917166339_972005309536597,0,4,2
695707917166339_972358239501304,0,4,8
695707917166339_972371306166664,0,2,7
695707917166339_971956269541501,0,2,0
695707917166339_972325342837927,0,1,0
695707917166339_971430872927374,0,0,1
695707917166339_971719946231800,0,25,0
695707917166339_971700169567111,0,0,3
695707917166339_971930339544094,0,1,2
695707917166339_971404326263362,0,3,9
695707917166339_970925822977879,0,6,6
695707917166339_971108006292994,0,3,1
695707917166339_971334592937002,0,4,4
695707917166339_970800469657081,0,3,8
695707917166339_970802922990169,0,3,1
695707917166339_970901379646990,0,0,1
695707917166339_970802986323496,0,25,4
695707917166339_970770492993412,0,0,0
695707917166339_970802949656833,0,0,4
695707917166339_970795986324196,0,3,2
695707917166339_970800476323747,0,4,0
695707917166339_970802939656834,0,2,4
695707917166339_970742106329584,0,25,13
695707917166339_970217106382084,0,11,8
695707917166339_970217076382087,0,4,5
695707917166339_970352779701850,0,5,4
695707917166339_970075196396275,0,4,2
695707917166339_970182493052212,0,1,1
695707917166339_970124299724698,0,19,2
695707917166339_969756586428136,0,8,3
695707917166339_970108153059646,0,1,3
695707917166339_969556666448128,0,0,2
695707917166339_969725583097903,0,5,0
695707917166339_969605326443262,0,0,0
695707917166339_969584156445379,0,8,0
695707917166339_969668779770250,0,0,0
695707917166339_969628693107592,0,0,2
695707917166339_969479383122523,0,0,2
695707917166339_969137723156689,0,7,2
695707917166339_969067166497078,0,1,2
695707917166339_968882669848861,0,1,0
695707917166339_968905146513280,0,0,0
695707917166339_968490899888038,0,2,0
695707917166339_968513043219157,0,0,0
695707917166339_968540183216443,0,0,1
695707917166339_968323399904788,0,25,5
695707917166339_968323413238120,0,5,1
695707917166339_968094993260962,0,18,4
695707917166339_968350773235384,0,0,2
695707917166339_968490869888041,0,0,3
695707917166339_968460469891081,0,25,6
695707917166339_967129860024142,0,5,4
695707917166339_967593446644450,0,1,4
695707917166339_967194363351025,0,1,2
695707917166339_967736583296803,0,9,6
695707917166339_967653069971821,0,1,2
695707917166339_967129780024150,0,6,1
695707917166339_966637606740034,0,4,8
695707917166339_967039343366527,0,9,1
695707917166339_967068216696973,0,3,6
695707917166339_966831440053984,0,25,16
695707917166339_966812946722500,0,7,5
695707917166339_966573136746481,0,0,1
695707917166339_966573496746445,0,6,7
695707917166339_966307183439743,0,11,5
695707917166339_965846206819174,0,6,2
695707917166339_966307213439740,0,1,1
695707917166339_966244013446060,0,0,3
695707917166339_965298563540605,0,23,1
695707917166339_965824743487987,0,3,1
695707917166339_965596173510844,0,25,8
695707917166339_965128076890987,0,25,2
695707917166339_965073033563158,0,2,2
695707917166339_964981390238989,0,6,1
695707917166339_964607996942995,0,12,3
695707917166339_964551543615307,0,2,2
695707917166339_964585780278550,0,1,7
695707917166339_964739166929878,0,6,3
695707917166339_964739066929888,0,3,16
695707917166339_964663253604136,0,2,2
695707917166339_964501510286977,0,4,4
695707917166339_964717490265379,0,0,0
695707917166339_964530313617430,0,1,4
695707917166339_963954077008387,0,1,8
695707917166339_963981003672361,0,19,7
695707917166339_964476956956099,0,3,3
695707917166339_963981020339026,0,20,3
695707917166339_963505787053216,0,10,1
695707917166339_963658137037981,0,19,3
695707917166339_963561953714266,0,19,0
695707917166339_963827553687706,0,10,3
695707917166339_963378817065913,0,5,4
695707917166339_963200397083755,0,18,6
695707917166339_963483260388802,0,25,2
695707917166339_963416900395438,0,8,1
695707917166339_963378790399249,0,24,6
695707917166339_963406223729839,0,19,0
695707917166339_963187477085047,0,10,3
695707917166339_962916090445519,0,18,1
695707917166339_962998977103897,0,3,4
695707917166339_963033887100406,0,25,7
695707917166339_963106220426506,0,6,0
695707917166339_962998793770582,0,0,0
695707917166339_963129593757502,0,2,0
695707917166339_962539853816476,0,25,1
695707917166339_962515767152218,0,25,8
695707917166339_962292800507848,0,2,2
695707917166339_962107173859744,0,0,1
695707917166339_962406453829816,0,5,5
695707917166339_962313970505731,0,25,1
695707917166339_962424817161313,0,1,6
695707917166339_961903257213469,0,0,0
695707917166339_961709697232825,0,2,3
695707917166339_961710303899431,0,4,2
695707917166339_961427027261092,0,0,15
695707917166339_961488223921639,0,0,5
695707917166339_961488240588304,0,1,0
695707917166339_961553417248453,0,8,6
695707917166339_960904223980039,0,12,3
695707917166339_961199420617186,0,3,1
695707917166339_961292843941177,0,1,1
695707917166339_961292863941175,0,0,0
695707917166339_960904217313373,0,20,0
695707917166339_960719337331861,0,8,18
695707917166339_960844870652641,0,3,4
695707917166339_960673847336410,0,1,6
695707917166339_960867917317003,0,1,1
695707917166339_960719370665191,0,11,0
695707917166339_960844407319354,0,3,4
695707917166339_960468380690290,0,1,2
695707917166339_960293004041161,0,5,9
695707917166339_960642804006181,0,0,0
695707917166339_960291794041282,0,5,3
695707917166339_960291650707963,0,1,1
695707917166339_960293317374463,0,2,3
695707917166339_959964064074055,0,12,15
695707917166339_959037484166713,0,25,2
695707917166339_959339054136556,0,9,3
695707917166339_959206757483119,0,0,2
695707917166339_959368394133622,0,2,9
695707917166339_958571634213298,0,1,2
695707917166339_958188150918313,0,0,0
695707917166339_958349357568859,0,4,3
695707917166339_958539484216513,0,6,1
695707917166339_957952904275171,0,2,5
695707917166339_958211487582646,0,2,1
695707917166339_958518490885279,0,13,10
695707917166339_958211507582644,0,21,2
695707917166339_957891864281275,0,13,1
695707917166339_957618977641897,0,25,0
695707917166339_957457210991407,0,2,3
695707917166339_957458530991275,0,0,1
695707917166339_957082267695568,0,25,7
695707917166339_957053121031816,0,25,0
695707917166339_956967544373707,0,14,0
695707917166339_956969464373515,0,17,5
695707917166339_956620431075085,0,1,1
695707917166339_956594334411028,0,11,0
695707917166339_956355137768281,0,8,5
695707917166339_956270424443419,0,3,5
695707917166339_956270431110085,0,0,6
695707917166339_955974677806327,0,9,12
695707917166339_954924654577996,0,12,1
695707917166339_955281754542286,0,0,1
695707917166339_954924537911341,0,6,20
695707917166339_954731941263934,0,0,2
695707917166339_954215514648910,0,2,15
695707917166339_954124091324719,0,2,5
695707917166339_954293654641096,0,5,6
695707917166339_954190121318116,0,15,2
695707917166339_954237777980017,0,25,10
695707917166339_953129108090884,0,4,1
695707917166339_953522488051546,0,2,1
695707917166339_952947268109068,0,2,2
695707917166339_952947318109063,0,25,1
695707917166339_953099071427221,0,21,8
695707917166339_953073634763098,0,0,7
695707917166339_952634251473703,0,17,5
695707917166339_953099091427219,0,0,2
695707917166339_952415658162229,0,8,5
695707917166339_952334794836982,0,2,3
695707917166339_952314378172357,0,7,2
695707917166339_952461224824339,0,22,1
695707917166339_951418198261975,0,23,3
695707917166339_951733538230441,0,0,1
695707917166339_951054481631680,0,7,3
695707917166339_950388165031645,0,3,6
695707917166339_949792231757905,0,24,0
695707917166339_948954301841698,0,3,1
695707917166339_948330421904086,0,0,2
695707917166339_948303641906764,0,0,1
695707917166339_948487355221726,0,5,2
695707917166339_948158741921254,0,14,2
695707917166339_948001938603601,0,2,4
695707917166339_947772895293172,0,16,8
695707917166339_947213552015773,0,9,0
695707917166339_947465478657247,0,18,5
695707917166339_947748411962287,0,4,2
695707917166339_947017055368756,0,6,0
695707917166339_947110782026050,0,25,2
695707917166339_946353472101781,0,1,1
695707917166339_947168582020270,0,6,0
695707917166339_946353572101771,0,1,4
695707917166339_947168615353600,0,10,3
695707917166339_945596128844182,0,7,2
695707917166339_944244255646036,0,0,9
695707917166339_944833535587108,0,0,0
695707917166339_944244448979350,0,7,14
695707917166339_944939205576541,0,25,5
695707917166339_945262792210849,0,14,4
695707917166339_944111842325944,0,20,13
695707917166339_944111908992604,0,1,0
695707917166339_944003919003403,0,0,1
695707917166339_944003835670078,0,2,3
695707917166339_943637792373349,0,25,0
695707917166339_943564305714031,0,14,2
695707917166339_943324409071354,0,24,4
695707917166339_943544682382660,0,0,3
695707917166339_942941642442964,0,17,1
695707917166339_942941599109635,0,25,1
695707917166339_942925729111222,0,1,1
695707917166339_942342735836188,0,1,8
695707917166339_942330152504113,0,1,1
695707917166339_941600985910363,0,25,4
695707917166339_941574099246385,0,9,0
695707917166339_941174482619680,0,8,2
695707917166339_941555655914896,0,6,3
695707917166339_940822449321550,0,25,0
695707917166339_940547126015749,0,1,5
695707917166339_939867636083698,0,1,4
695707917166339_939845769419218,0,0,7
695707917166339_940040642733064,0,1,3
695707917166339_939992359404559,0,9,2
695707917166339_940276736042788,0,1,3
695707917166339_939321679471627,0,2,2
695707917166339_939339769469818,0,6,2
695707917166339_939085336161928,0,5,0
695707917166339_939019229501872,0,25,0
695707917166339_938675129536282,0,0,3
695707917166339_938890772848051,0,5,2
695707917166339_938420289561766,0,10,0
695707917166339_938435692893559,0,0,0
695707917166339_938448162892312,0,6,0
695707917166339_938003856270076,0,23,2
695707917166339_938078849595910,0,3,1
695707917166339_937594029644392,0,25,10
695707917166339_937521659651629,0,0,0
695707917166339_937687876301674,0,1,7
695707917166339_937521626318299,0,14,3
695707917166339_937537852983343,0,7,0
695707917166339_937594076311054,0,21,2
695707917166339_937130663024062,0,0,2
695707917166339_937130723024056,0,25,13
695707917166339_937266043010524,0,25,0
695707917166339_936980569705738,0,5,3
695707917166339_936963226374139,0,6,3
695707917166339_936999019703893,0,17,7
695707917166339_937113189692476,0,1,2
695707917166339_936999033037225,0,3,0
695707917166339_937016919702103,0,25,1
695707917166339_936980556372406,0,9,0
695707917166339_936664199737375,0,3,4
695707917166339_936448956425566,0,1,4
695707917166339_936326886437773,0,1,1
695707917166339_936482843088844,0,3,1
695707917166339_936564186414043,0,25,5
695707917166339_936307296439732,0,2,1
695707917166339_936111856459276,0,9,2
695707917166339_936151573121971,0,5,0
695707917166339_936151693121959,0,2,1
695707917166339_936247473112381,0,21,1
695707917166339_936185986451863,0,1,1
695707917166339_936185733118555,0,2,3
695707917166339_936224986447963,0,1,3
695707917166339_936037589800036,0,21,1
695707917166339_936067216463740,0,12,1
695707917166339_935693466501115,0,1,3
695707917166339_935734723163656,0,24,1
695707917166339_935633676507094,0,10,0
695707917166339_935716116498850,0,25,2
695707917166339_935669239836871,0,25,2
695707917166339_935602063176922,0,4,1
695707917166339_935534579850337,0,1,2
695707917166339_935617693175359,0,2,1
695707917166339_935589103178218,0,25,10
695707917166339_935047743232354,0,12,1
695707917166339_935029556567506,0,25,4
695707917166339_934820383255090,0,4,0
695707917166339_934862366584225,0,25,0
695707917166339_934820406588421,0,0,3
695707917166339_934862326584229,0,0,0
695707917166339_934675899936205,0,0,5
695707917166339_934693189934476,0,0,3
695707917166339_934732823263846,0,0,1
695707917166339_934175186652943,0,0,7
695707917166339_934171599986635,0,9,1
695707917166339_934171623319966,0,1,1
695707917166339_934156893321439,0,1,1
695707917166339_934373893299739,0,25,4
695707917166339_934152416655220,0,25,4
695707917166339_934156953321433,0,3,0
695707917166339_933965136673948,0,19,6
695707917166339_933758983361230,0,3,0
695707917166339_933710890032706,0,18,5
695707917166339_933690440034751,0,7,4
695707917166339_933595500044245,0,19,1
695707917166339_933710880032707,0,3,4
695707917166339_933472876723174,0,5,0
695707917166339_933262433410885,0,7,3
695707917166339_933248110078984,0,0,0
695707917166339_933218343415294,0,6,1
695707917166339_932905506779911,0,0,1
695707917166339_932513446819117,0,3,2
695707917166339_932620270141768,0,1,1
695707917166339_932493506821111,0,1,1
695707917166339_932601760143619,0,7,1
695707917166339_932493516821110,0,0,4
695707917166339_932493540154441,0,16,2
695707917166339_932341980169597,0,0,1
695707917166339_932341933502935,0,25,3
695707917166339_932293076841154,0,25,0
695707917166339_932296666840795,0,8,6
695707917166339_932061600197635,0,1,0
695707917166339_932432096827252,0,11,9
695707917166339_931995860204209,0,1,2
695707917166339_932038960199899,0,0,0
695707917166339_932061573530971,0,2,3
695707917166339_931880466882415,0,0,2
695707917166339_932016796868782,0,1,2
695707917166339_932016733535455,0,17,3
695707917166339_931839030219892,0,4,0
695707917166339_931581036912358,0,1,0
695707917166339_931476840256111,0,7,4
695707917166339_931844283552700,0,0,4
695707917166339_931827113554417,0,13,1
695707917166339_931464986923963,0,19,4
695707917166339_931443843592744,0,5,5
695707917166339_931429776927484,0,25,5
695707917166339_931111466959315,0,7,0
695707917166339_931153766955085,0,1,3
695707917166339_930955636974898,0,0,0
695707917166339_931135850290210,0,3,1
695707917166339_930536113683517,0,13,0
695707917166339_930536097016852,0,9,1
695707917166339_930536087016853,0,1,1
695707917166339_930553667015095,0,3,1
695707917166339_930604053676723,0,9,4
695707917166339_930645893672539,0,2,1
695707917166339_930700270333768,0,0,0
695707917166339_930675820336213,0,0,2
695707917166339_930882843648844,0,25,11
695707917166339_930553697015092,0,0,3
695707917166339_930442637026198,0,9,6
695707917166339_930521423684986,0,0,0
695707917166339_930289467041515,0,1,1
695707917166339_930458077024654,0,25,4
695707917166339_930057460398049,0,0,2
695707917166339_929758317094630,0,3,1
695707917166339_930057447064717,0,25,0
