id,topic,likes,comments
695707917166339_954215494648912,1,0,0
695707917166339_954091771327951,1,0,1
695707917166339_953555104714951,1,15,1
695707917166339_954091834661278,1,0,2
695707917166339_953650474705414,1,12,3
695707917166339_953503581386770,1,25,8
695707917166339_953650541372074,1,5,5
695707917166339_953555121381616,1,0,3
695707917166339_953156491421479,1,0,3
695707917166339_953678704702591,1,3,3
695707917166339_953255894744872,1,0,2
695707917166339_952798624790599,1,24,6
695707917166339_952780174792444,1,1,3
695707917166339_952584711478657,1,6,0
695707917166339_953101168093678,1,0,2
695707917166339_952896354780826,1,5,9
695707917166339_952780374792424,1,3,2
695707917166339_952584751478653,1,13,4
695707917166339_952780108125784,1,2,4
695707917166339_953073428096452,1,1,1
695707917166339_953099054760556,1,6,1
695707917166339_952488931488235,1,4,3
695707917166339_952314504839011,1,1,4
695707917166339_952560568147738,1,25,0
695707917166339_952560614814400,1,4,6
695707917166339_952398571497271,1,6,10
695707917166339_952354968168298,1,0,1
695707917166339_952461484824313,1,25,2
695707917166339_952398178163977,1,0,3
695707917166339_952490731488055,1,5,2
695707917166339_952415668162228,1,1,5
695707917166339_952398204830641,1,12,4
695707917166339_952560594814402,1,0,2
695707917166339_952398061497322,1,4,4
695707917166339_952461114824350,1,6,12
695707917166339_951830248220770,1,1,6
695707917166339_951813511555777,1,3,2
695707917166339_951763504894111,1,0,2
695707917166339_952010851536043,1,0,1
695707917166339_951763608227434,1,2,3
695707917166339_951813474889114,1,0,2
695707917166339_951752011561927,1,25,13
695707917166339_951763628227432,1,14,4
695707917166339_951830234887438,1,10,2
695707917166339_951938014876660,1,5,3
695707917166339_951813454889116,1,1,7
695707917166339_952010521536076,1,8,2
695707917166339_951418264928635,1,0,2
695707917166339_951418241595304,1,1,1
695707917166339_951201804950281,1,4,3
695707917166339_951733714897090,1,2,4
695707917166339_951399831597145,1,25,3
695707917166339_951202161616912,1,25,6
695707917166339_951202468283548,1,2,2
695707917166339_951441921592936,1,2,4
695707917166339_951418291595299,1,0,5
695707917166339_951076498296145,1,5,1
695707917166339_951418228261972,1,0,4
695707917166339_950746361662492,1,6,4
695707917166339_951025631634565,1,1,2
695707917166339_950970648306730,1,0,0
695707917166339_950908801646248,1,0,5
695707917166339_950908868312908,1,1,1
695707917166339_951054421631686,1,0,0
695707917166339_950766288327166,1,2,3
695707917166339_950747714995690,1,1,5
695707917166339_950970681640060,1,1,2
695707917166339_950939401643188,1,0,6
695707917166339_950908741646254,1,0,1
695707917166339_950746378329157,1,4,7
695707917166339_950722114998250,1,0,3
695707917166339_950356685034793,1,1,2
695707917166339_949969725073489,1,4,3
695707917166339_950356591701469,1,8,10
695707917166339_950285075041954,1,0,2
695707917166339_950285061708622,1,3,10
695707917166339_949969705073491,1,23,7
695707917166339_950721861664942,1,1,5
695707917166339_950303468373448,1,16,4
695707917166339_950356621701466,1,8,0
695707917166339_948840205186441,1,0,0
695707917166339_949927858411009,1,4,5
695707917166339_949922425078219,1,0,8
695707917166339_949927328411062,1,0,2
695707917166339_948840148519780,1,23,3
695707917166339_948954251841703,1,0,4
695707917166339_948487495221712,1,2,6
695707917166339_948579985212463,1,0,1
695707917166339_948840538519741,1,3,2
695707917166339_949969681740160,1,1,5
695707917166339_948954225175039,1,1,5
695707917166339_948174511919677,1,6,1
695707917166339_948174215253040,1,3,2
695707917166339_948174431919685,1,25,0
695707917166339_948352838568511,1,0,6
695707917166339_948372525233209,1,2,5
695707917166339_948487308555064,1,6,3
695707917166339_948352808568514,1,0,2
695707917166339_948330408570754,1,2,2
695707917166339_948277945242667,1,2,1
695707917166339_948174615253000,1,3,2
695707917166339_948277878576007,1,2,1
695707917166339_948278331909295,1,8,1
695707917166339_948330465237415,1,0,1
695707917166339_948278098575985,1,2,0
695707917166339_947978871939241,1,1,1
695707917166339_948131741923954,1,5,11
695707917166339_948021935268268,1,25,7
695707917166339_948103095260152,1,7,1
695707917166339_948002111936917,1,1,7
695707917166339_948103128593482,1,3,4
695707917166339_948022221934906,1,25,1
695707917166339_948022041934924,1,1,3
695707917166339_948158601921268,1,20,1
695707917166339_948131761923952,1,4,1
695707917166339_947796181957510,1,25,1
695707917166339_947471071990021,1,4,1
695707917166339_947723451964783,1,2,11
695707917166339_947723011964827,1,25,3
695707917166339_947772868626508,1,0,6
695707917166339_947796158624179,1,4,12
695707917166339_947710108632784,1,1,3
695707917166339_947796171957511,1,0,3
695707917166339_947707691966359,1,2,2
695707917166339_947796195290842,1,1,0
695707917166339_947439151993213,1,0,7
695707917166339_947249395345522,1,8,0
695707917166339_947072002029928,1,0,4
695707917166339_946766475393814,1,2,7
695707917166339_947017125368749,1,3,2
695707917166339_946729295397532,1,16,2
695707917166339_947168538686941,1,7,5
695707917166339_946159148787880,1,0,3
695707917166339_946314968772298,1,1,3
695707917166339_946159302121198,1,0,4
695707917166339_945940072143121,1,0,4
695707917166339_945594712177657,1,2,2
695707917166339_945267118877083,1,1,2
695707917166339_944865428917252,1,0,3
695707917166339_944834158920379,1,6,4
695707917166339_943817772355351,1,6,10
695707917166339_943783395692122,1,1,2
695707917166339_944003865670075,1,0,2
695707917166339_943944825675979,1,25,5
695707917166339_943944895675972,1,2,4
695707917166339_943783515692110,1,0,1
695707917166339_943514312385697,1,1,6
695707917166339_943324439071351,1,0,6
695707917166339_943599212377207,1,0,1
695707917166339_943345512402577,1,0,1
695707917166339_943049732432155,1,0,1
695707917166339_943049722432156,1,0,3
695707917166339_943022612434867,1,0,0
695707917166339_942960895774372,1,2,5
695707917166339_943103232426805,1,1,1
695707917166339_942408632496265,1,0,1
695707917166339_942408879162907,1,14,6
695707917166339_942547465815715,1,1,3
695707917166339_942925749111220,1,1,3
695707917166339_942578935812568,1,1,12
695707917166339_942235482513580,1,1,2
695707917166339_942143385856123,1,3,5
695707917166339_941374009266394,1,3,4
695707917166339_941555769248218,1,3,2
695707917166339_941195049284290,1,2,6
695707917166339_941058009297994,1,2,5
695707917166339_941125935957868,1,0,0
695707917166339_941057009298094,1,5,2
695707917166339_940939625976499,1,3,0
695707917166339_940939659309829,1,6,2
695707917166339_940349059368889,1,0,1
695707917166339_940294746040987,1,5,1
695707917166339_940741332662995,1,1,1
695707917166339_940779679325827,1,7,2
695707917166339_940774282659700,1,1,0
695707917166339_940014956068966,1,1,1
695707917166339_940014976068964,1,2,0
695707917166339_939971692739959,1,0,1
695707917166339_939880696082392,1,0,2
695707917166339_939971726073289,1,1,2
695707917166339_940085242728604,1,22,2
695707917166339_939339759469819,1,11,14
695707917166339_939474209456374,1,4,2
695707917166339_939339732803155,1,7,7
695707917166339_939610856109376,1,4,8
695707917166339_939132232823905,1,0,2
695707917166339_939001729503622,1,0,0
695707917166339_938938809509914,1,1,1
695707917166339_939181912818937,1,2,1
695707917166339_939085249495270,1,2,3
695707917166339_938746596195802,1,0,3
695707917166339_938907589513036,1,1,3
695707917166339_938675202869608,1,1,3
695707917166339_938907616179700,1,4,25
695707917166339_938706166199845,1,1,2
695707917166339_938907602846368,1,0,4
695707917166339_938575859546209,1,0,1
695707917166339_938462682890860,1,0,1
695707917166339_938570406213421,1,1,4
695707917166339_938575892879539,1,0,3
695707917166339_938462699557525,1,0,3
695707917166339_938448172892311,1,0,2
695707917166339_938575912879537,1,3,2
695707917166339_937945522942576,1,5,6
695707917166339_937786289625166,1,1,5
695707917166339_938407069563088,1,5,3
695707917166339_938407036229758,1,0,1
695707917166339_938120609591734,1,0,1
695707917166339_938078896262572,1,7,4
695707917166339_937521646318297,1,1,1
695707917166339_937708792966249,1,24,3
695707917166339_937728506297611,1,0,4
695707917166339_937758626294599,1,3,1
695707917166339_937295316340930,1,0,0
695707917166339_937223509681444,1,0,6
695707917166339_937507746319687,1,14,3
695707917166339_937286156341846,1,2,6
695707917166339_937493422987786,1,0,3
695707917166339_937113246359137,1,25,10
695707917166339_937275829676212,1,0,1
695707917166339_937244453012683,1,2,5
695707917166339_937130673024061,1,1,3
695707917166339_936585753078553,1,2,3
695707917166339_936611333075995,1,16,2
695707917166339_936664319737363,1,0,2
695707917166339_936585739745221,1,3,2
695707917166339_936564159747379,1,1,6
695707917166339_936499766420485,1,1,5
695707917166339_936346996435762,1,0,4
695707917166339_936185896451872,1,0,4
695707917166339_936151553121973,1,3,0
695707917166339_936111839792611,1,0,0
695707917166339_936206303116498,1,2,1
695707917166339_936135689790226,1,18,0
695707917166339_936225056447956,1,1,3
695707917166339_936108433126285,1,15,1
695707917166339_936083303128798,1,10,3
695707917166339_936111833125945,1,0,0
695707917166339_936083323128796,1,1,3
695707917166339_936096493127479,1,1,5
695707917166339_935733276497134,1,7,8
695707917166339_935738616496600,1,25,2
695707917166339_935716123165516,1,3,2
695707917166339_935574236513038,1,2,6
695707917166339_935516756518786,1,3,5
695707917166339_935574219846373,1,2,11
695707917166339_935602056510256,1,24,3
695707917166339_935602036510258,1,5,5
695707917166339_934967319907063,1,0,1
695707917166339_934984073238721,1,0,1
695707917166339_934946456575816,1,25,1
695707917166339_934946443242484,1,21,0
695707917166339_935029523234176,1,5,4
695707917166339_935029339900861,1,2,1
695707917166339_934866113250517,1,0,7
695707917166339_934905569913238,1,1,2
695707917166339_934918059911989,1,1,2
695707917166339_934866189917176,1,0,2
695707917166339_934883113248817,1,2,0
695707917166339_934693163267812,1,0,3
695707917166339_934715259932269,1,25,6
695707917166339_934445493292579,1,9,1
695707917166339_934750623262066,1,0,4
695707917166339_934423623294766,1,1,3
695707917166339_934675876602874,1,2,1
695707917166339_934715246598937,1,0,4
695707917166339_934400356630426,1,0,4
695707917166339_934467296623732,1,1,1
695707917166339_934400343297094,1,25,7
695707917166339_934122179991577,1,5,6
695707917166339_934127789991016,1,4,2
695707917166339_934282733308855,1,24,5
695707917166339_934089473328181,1,1,4
695707917166339_934089716661490,1,8,3
695707917166339_933898056680656,1,3,1
695707917166339_933922243344904,1,0,3
695707917166339_933866083350520,1,0,2
695707917166339_933741003363028,1,18,2
695707917166339_933748563362272,1,2,3
695707917166339_933771360026659,1,0,1
695707917166339_933771380026657,1,5,1
695707917166339_933898080013987,1,25,7
695707917166339_933898100013985,1,25,11
695707917166339_933690453368083,1,0,2
695707917166339_933574380046357,1,0,1
695707917166339_933710846699377,1,0,2
695707917166339_933574516713010,1,0,1
695707917166339_933661090037686,1,9,2
695707917166339_933595480044247,1,11,4
695707917166339_933710833366045,1,25,25
695707917166339_933494723387656,1,0,3
695707917166339_933449020058893,1,0,1
695707917166339_933423050061490,1,0,1
695707917166339_933472853389843,1,21,2
695707917166339_933472836723178,1,0,1
695707917166339_933423063394822,1,2,4
695707917166339_933381543398974,1,25,1
695707917166339_933493023387826,1,0,4
695707917166339_933377913399337,1,6,1
695707917166339_933449033392225,1,17,1
695707917166339_933378206732641,1,2,3
695707917166339_933233073413821,1,17,3
695707917166339_933293966741065,1,25,1
695707917166339_933262453410883,1,0,2
695707917166339_933186020085193,1,1,2
695707917166339_933136133423515,1,2,1
695707917166339_933205183416610,1,1,2
695707917166339_933115336758928,1,7,8
695707917166339_933278960075899,1,4,0
695707917166339_933115350092260,1,1,5
695707917166339_932957236774738,1,4,0
695707917166339_932833030120492,1,25,4
695707917166339_932978686772593,1,23,1
695707917166339_933095383427590,1,3,6
695707917166339_932868573450271,1,6,3
695707917166339_932677460136049,1,0,4
695707917166339_932712800132515,1,9,4
695707917166339_932848706785591,1,2,2
695707917166339_932868096783652,1,5,2
695707917166339_932833043453824,1,1,1
695707917166339_932601696810292,1,1,0
695707917166339_932620313475097,1,1,2
695707917166339_932455200158275,1,4,0
695707917166339_932496993487429,1,0,3
695707917166339_932601666810295,1,1,1
695707917166339_932493553487773,1,0,0
695707917166339_932518110151984,1,0,1
695707917166339_932432180160577,1,8,1
695707917166339_932080423529086,1,4,1
695707917166339_932325176837944,1,0,5
695707917166339_932250136845448,1,0,3
695707917166339_932080440195751,1,5,2
695707917166339_932432200160575,1,2,1
695707917166339_932016846868777,1,8,0
695707917166339_931995910204204,1,2,4
695707917166339_931995880204207,1,2,0
695707917166339_931880456882416,1,2,2
695707917166339_931948306875631,1,25,24
695707917166339_932061583530970,1,1,1
695707917166339_931476876922774,1,0,0
695707917166339_931818150221980,1,5,1
695707917166339_931580670245728,1,4,0
695707917166339_931799046890557,1,4,4
695707917166339_931844273552701,1,6,4
695707917166339_931813803555748,1,0,3
695707917166339_931493490254446,1,1,3
695707917166339_931844310219364,1,1,1
695707917166339_931493503587778,1,10,4
695707917166339_931827133554415,1,7,8
695707917166339_931412693595859,1,8,5
695707917166339_931412710262524,1,1,4
695707917166339_931464966923965,1,0,1
695707917166339_931344210269374,1,2,2
695707917166339_931157323621396,1,1,4
695707917166339_931111483625980,1,0,1
695707917166339_931053276965134,1,1,1
695707917166339_931090680294727,1,0,3
695707917166339_931053366965125,1,4,2
695707917166339_931135866956875,1,0,2
695707917166339_931153756955086,1,25,0
695707917166339_930603953676733,1,21,2
695707917166339_930553710348424,1,3,1
695707917166339_930553727015089,1,1,5
695707917166339_930883530315442,1,7,2
695707917166339_930883053648823,1,0,4
695707917166339_930553680348427,1,0,5
695707917166339_930675843669544,1,19,2
695707917166339_930700370333758,1,9,5
695707917166339_930487490355046,1,0,9
695707917166339_930442590359536,1,1,2
695707917166339_930289447041517,1,1,0
695707917166339_930521470351648,1,1,2
695707917166339_930268660376929,1,5,0
695707917166339_930268620376933,1,4,0
695707917166339_930239953713133,1,0,0
695707917166339_929814170422378,1,0,2
695707917166339_930212323715896,1,17,6
695707917166339_929758157094646,1,16,7
695707917166339_930042347066227,1,0,1
695707917166339_930239673713161,1,1,2
695707917166339_929673247103137,1,0,8
695707917166339_929728950430900,1,25,1
695707917166339_929435203793608,1,5,1
695707917166339_929727237097738,1,0,3
695707917166339_929558967114565,1,7,2
695707917166339_929673273769801,1,15,1
695707917166339_929395067130955,1,0,3
695707917166339_929691137101348,1,0,1
695707917166339_929574217113040,1,3,3
695707917166339_929727117097750,1,0,0
695707917166339_929558900447905,1,11,4
695707917166339_929191047151357,1,15,4
695707917166339_929242900479505,1,9,0
695707917166339_929355100468285,1,2,1
695707917166339_929197923817336,1,25,10
695707917166339_929375253799603,1,1,1
695707917166339_929242880479507,1,2,0
695707917166339_929375283799600,1,0,2
695707917166339_929183273818801,1,0,2
695707917166339_929242867146175,1,18,7
695707917166339_929375193799609,1,0,3
695707917166339_928889690514826,1,25,2
695707917166339_928903523846776,1,0,2
695707917166339_928857653851363,1,3,5
695707917166339_928800027190459,1,1,4
695707917166339_928710667199395,1,14,8
695707917166339_928816550522140,1,2,2
695707917166339_928358580567937,1,25,7
695707917166339_928375400566255,1,3,0
695707917166339_928400087230453,1,10,6
695707917166339_928454657224996,1,18,1
695707917166339_928509950552800,1,1,2
695707917166339_928678257202636,1,1,2
695707917166339_928339403903188,1,0,3
695707917166339_928375387232923,1,1,2
695707917166339_928358597234602,1,0,3
695707917166339_928260970577698,1,1,2
695707917166339_928293243907804,1,7,6
695707917166339_928276990576096,1,4,0
695707917166339_928293233907805,1,19,0
695707917166339_928277010576094,1,0,2
695707917166339_928277030576092,1,25,5
695707917166339_928100610593734,1,4,2
695707917166339_928029563934172,1,0,2
695707917166339_928006113936517,1,2,1
695707917166339_927995803937548,1,6,3
695707917166339_928058980597897,1,3,1
695707917166339_928006107269851,1,5,11
695707917166339_927950293942099,1,2,5
695707917166339_927929840610811,1,2,1
695707917166339_927767827293679,1,2,2
695707917166339_927834053953723,1,3,0
695707917166339_927906470613148,1,2,3
695707917166339_927585603978568,1,3,2
695707917166339_927509167319545,1,0,2
695707917166339_927509237319538,1,25,0
695707917166339_927564040647391,1,1,5
695707917166339_927536677316794,1,3,2
695707917166339_927750487295413,1,1,1
695707917166339_927509287319533,1,25,1
695707917166339_927387277331734,1,8,1
695707917166339_927335634003565,1,3,2
695707917166339_927349140668881,1,25,0
695707917166339_927387167331745,1,2,5
695707917166339_927293447341117,1,1,6
695707917166339_927293437341118,1,1,1
695707917166339_927432720660523,1,11,5
695707917166339_927124517358010,1,3,1
695707917166339_927102144026914,1,4,1
695707917166339_927124494024679,1,2,1
695707917166339_927102597360202,1,10,2
695707917166339_927209917349470,1,2,2
695707917166339_927102107360251,1,4,5
695707917166339_927208267349635,1,14,1
695707917166339_927122940691501,1,11,2
695707917166339_926841697386292,1,3,4
695707917166339_926993727371089,1,6,1
695707917166339_926876567382805,1,3,4
695707917166339_927102080693587,1,2,3
695707917166339_926841854052943,1,2,3
695707917166339_927086057361856,1,20,1
695707917166339_926530104084118,1,1,3
695707917166339_926564130747382,1,2,1
695707917166339_926564440747351,1,5,2
695707917166339_926502487420213,1,2,4
695707917166339_926564244080704,1,8,2
695707917166339_926070237463438,1,11,2
695707917166339_926070220796773,1,2,6
695707917166339_926366014100527,1,13,2
695707917166339_926174717452990,1,25,4
695707917166339_925988550804940,1,3,5
695707917166339_925988567471605,1,25,8
695707917166339_925852274151901,1,1,5
695707917166339_926002614136867,1,4,4
695707917166339_926038197466642,1,25,7
695707917166339_925678340835961,1,1,3
695707917166339_925598474177281,1,2,5
695707917166339_925808954156233,1,1,1
695707917166339_925517294185399,1,17,1
695707917166339_925496500854145,1,5,20
695707917166339_925272180876577,1,5,9
695707917166339_925532377517224,1,25,7
695707917166339_925119840891811,1,10,12
695707917166339_925143324222796,1,1,3
695707917166339_925056484231480,1,1,2
695707917166339_925138840889911,1,1,4
695707917166339_925049887565473,1,5,2
695707917166339_924694684267660,1,3,2
695707917166339_924583734278755,1,1,2
695707917166339_924560640947731,1,2,3
695707917166339_924216380982157,1,1,6
695707917166339_924443844292744,1,6,4
695707917166339_924406154296513,1,6,8
695707917166339_924406130963182,1,6,1
695707917166339_924443814292747,1,7,2
695707917166339_923986804338448,1,9,3
695707917166339_924049090998886,1,25,5
695707917166339_924128510990944,1,3,5
695707917166339_924147590989036,1,2,2
695707917166339_923944831009312,1,2,4
695707917166339_923737531030042,1,2,2
695707917166339_923806001023195,1,5,1
695707917166339_923766737693788,1,2,3
695707917166339_923959617674500,1,2,1
695707917166339_923925927677869,1,1,0
695707917166339_923660587704403,1,5,3
695707917166339_923660131037782,1,11,4
695707917166339_923644541039341,1,14,0
695707917166339_923660397704422,1,2,7
695707917166339_923623884374740,1,3,2
695707917166339_923604674376661,1,2,3
695707917166339_923624064374722,1,1,1
695707917166339_923660457704416,1,9,0
695707917166339_923312624405866,1,1,4
695707917166339_923253747745087,1,25,2
695707917166339_923513567719105,1,2,2
695707917166339_923525931051202,1,25,4
695707917166339_923316187738843,1,1,9
695707917166339_923316631072132,1,4,5
695707917166339_923278851075910,1,3,2
695707917166339_923253717745090,1,15,2
695707917166339_923233707747091,1,1,3
695707917166339_923156577754804,1,3,3
695707917166339_923208284416300,1,1,6
695707917166339_923156587754803,1,6,2
695707917166339_923168954420233,1,1,1
695707917166339_923105597759902,1,2,3
695707917166339_923063457764116,1,2,0
695707917166339_923063541097441,1,13,1
695707917166339_922944987775963,1,1,4
695707917166339_922859474451181,1,4,3
695707917166339_922944967775965,1,3,3
695707917166339_922806687789793,1,3,3
695707917166339_922878311115964,1,25,6
695707917166339_922806657789796,1,4,2
695707917166339_922903744446754,1,1,4
695707917166339_922878287782633,1,2,1
695707917166339_922944931109302,1,19,4
695707917166339_922566057813856,1,25,5
695707917166339_922693901134405,1,25,9
695707917166339_922624551141340,1,25,3
695707917166339_922712087799253,1,6,2
695707917166339_922624527808009,1,2,0
695707917166339_922768511126944,1,1,1
695707917166339_922424584494670,1,25,2
695707917166339_922424511161344,1,5,1
695707917166339_922334231170372,1,2,1
695707917166339_922424994494629,1,13,3
695707917166339_922045461199249,1,25,0
695707917166339_922314497839012,1,3,0
695707917166339_922030914534037,1,2,1
695707917166339_921893111214484,1,4,1
695707917166339_922032581200537,1,2,2
695707917166339_921930621210733,1,8,2
695707917166339_921836244553504,1,0,1
695707917166339_921873424549786,1,18,1
695707917166339_921580421245753,1,7,0
695707917166339_921341427936319,1,5,9
695707917166339_921515087918953,1,9,1
695707917166339_921135851290210,1,11,5
695707917166339_921269441276851,1,13,5
695707917166339_921152881288507,1,3,2
695707917166339_921088421294953,1,3,1
695707917166339_921088481294947,1,2,0
695707917166339_920984827971979,1,2,2
695707917166339_920894784647650,1,1,0
695707917166339_920933477977114,1,25,0
695707917166339_920894801314315,1,2,1
695707917166339_921021004635028,1,4,5
695707917166339_921021017968360,1,19,6
695707917166339_920964764640652,1,25,8
695707917166339_920881294648999,1,6,4
695707917166339_920881274649001,1,1,1
695707917166339_920907567979705,1,5,1
695707917166339_920706811333114,1,0,0
695707917166339_920592421344553,1,2,3
695707917166339_920687448001717,1,11,4
695707917166339_920654491338346,1,25,5
695707917166339_920592374677891,1,5,2
695707917166339_920423444694784,1,6,2
695707917166339_920187864718342,1,25,8
695707917166339_920482858022176,1,2,1
695707917166339_920189611384834,1,21,4
695707917166339_920187854718343,1,2,4
695707917166339_920122838058178,1,1,3
695707917166339_920122858058176,1,12,19
695707917166339_920142938056168,1,8,0
695707917166339_919781254759003,1,1,0
695707917166339_919706374766491,1,18,4
695707917166339_919706358099826,1,6,4
695707917166339_919744811429314,1,3,0
695707917166339_919706424766486,1,25,3
695707917166339_919682458102216,1,1,3
695707917166339_919835251420270,1,0,2
695707917166339_919781278092334,1,8,0
695707917166339_919835281420267,1,1,3
695707917166339_919534298117032,1,2,0
695707917166339_919515511452244,1,2,2
695707917166339_919515521452243,1,1,2
695707917166339_919534504783678,1,7,1
695707917166339_919602901443505,1,1,0
695707917166339_919379868132475,1,0,1
695707917166339_919603604776768,1,4,3
695707917166339_919266441477151,1,23,1
695707917166339_919177721486023,1,15,3
695707917166339_919329894804139,1,4,1
695707917166339_919164051487390,1,0,4
695707917166339_919287794808349,1,2,1
695707917166339_919234571480338,1,2,1
695707917166339_919234438147018,1,2,1
695707917166339_919150924822036,1,12,4
695707917166339_919287818141680,1,4,3
695707917166339_919330141470781,1,0,5
695707917166339_919071374829991,1,1,1
695707917166339_919083608162101,1,25,3
695707917166339_919100261493769,1,20,3
695707917166339_919071358163326,1,3,1
695707917166339_919085071495288,1,25,5
695707917166339_919094584827670,1,25,12
695707917166339_918859821517813,1,25,8
695707917166339_918885081515287,1,4,11
695707917166339_918717974865331,1,10,3
695707917166339_918772144859914,1,0,8
695707917166339_918576688212793,1,0,3
695707917166339_918740618196400,1,25,5
695707917166339_918629181540877,1,6,2
695707917166339_918545384882590,1,3,0
695707917166339_918387188231743,1,0,2
695707917166339_918361864900942,1,7,1
695707917166339_918405558229906,1,9,5
695707917166339_918341471569648,1,25,4
695707917166339_918509088219553,1,0,6
695707917166339_918323508238111,1,1,0
695707917166339_918302358240226,1,0,3
695707917166339_918249624912166,1,3,1
695707917166339_918104391593356,1,1,4
695707917166339_918052101598585,1,0,5
695707917166339_918249651578830,1,0,5
695707917166339_918274908242971,1,0,4
695707917166339_918032414933887,1,25,9
695707917166339_918251588245303,1,6,2
695707917166339_918052091598586,1,11,0
695707917166339_918052128265249,1,1,1
695707917166339_917789244958204,1,0,6
695707917166339_918014828268979,1,2,0
695707917166339_917789158291546,1,0,9
695707917166339_917812328289229,1,9,6
695707917166339_917789141624881,1,0,0
695707917166339_917189328351529,1,1,1
695707917166339_917286865008442,1,2,6
695707917166339_917005538369908,1,0,2
695707917166339_917117871692008,1,3,7
695707917166339_917023048368157,1,1,1
695707917166339_917029585034170,1,1,1
695707917166339_917117821692013,1,2,7
695707917166339_917029651700830,1,0,4
695707917166339_917085601695235,1,0,1
695707917166339_916885268381935,1,4,1
695707917166339_916927715044357,1,1,1
695707917166339_916918708378591,1,0,1
695707917166339_916907255046403,1,1,2
695707917166339_916624601741335,1,1,1
695707917166339_916813398389122,1,25,4
695707917166339_916762425060886,1,5,5
695707917166339_916762461727549,1,0,2
695707917166339_916605121743283,1,17,1
695707917166339_916272185109910,1,0,4
695707917166339_916604921743303,1,2,1
695707917166339_916604775076651,1,0,0
695707917166339_916008741802921,1,1,1
695707917166339_916077998462662,1,6,2
695707917166339_916032095133919,1,2,2
695707917166339_916073368463125,1,13,1
695707917166339_916032171800578,1,3,2
695707917166339_916193965117732,1,0,2
695707917166339_916051458465316,1,1,2
695707917166339_915838858486576,1,2,4
695707917166339_915896045147524,1,5,4
695707917166339_915943091809486,1,25,8
695707917166339_915923728478089,1,9,2
695707917166339_915617171842078,1,0,2
695707917166339_915460408524421,1,2,1
695707917166339_915515718518890,1,3,4
695707917166339_915616578508804,1,2,1
695707917166339_915616178508844,1,2,5
695707917166339_915616165175512,1,0,1
695707917166339_915616508508811,1,1,3
695707917166339_915000031903792,1,11,1
695707917166339_914766048593857,1,12,5
695707917166339_915135158556946,1,0,3
695707917166339_914692628601199,1,25,5
695707917166339_914662241937571,1,1,6
695707917166339_914642035272925,1,0,2
695707917166339_914642148606247,1,9,5
695707917166339_914734981930297,1,1,5
695707917166339_914712291932566,1,7,1
695707917166339_914608771942918,1,1,3
695707917166339_914710785266050,1,17,5
695707917166339_914744348596027,1,0,0
695707917166339_914568648613597,1,5,5
695707917166339_914455858624876,1,9,3
695707917166339_914455828624879,1,1,3
695707917166339_914596221944173,1,1,0
695707917166339_914091678661294,1,25,4
695707917166339_914289068641555,1,2,0
695707917166339_914354671968328,1,1,2
695707917166339_914136978656764,1,0,5
695707917166339_914289135308215,1,5,2
695707917166339_913979972005798,1,0,2
695707917166339_913914702012325,1,3,2
695707917166339_913963315340797,1,20,4
695707917166339_913963325340796,1,11,1
695707917166339_913807318689730,1,1,2
695707917166339_913731715363957,1,0,2
695707917166339_913731725363956,1,3,1
695707917166339_913799878690474,1,0,0
695707917166339_913752472028548,1,0,2
695707917166339_913752518695210,1,20,4
695707917166339_913752492028546,1,0,2
695707917166339_913731692030626,1,0,1
695707917166339_913752555361873,1,3,0
695707917166339_913662818704180,1,0,3
695707917166339_913706675366461,1,4,4
695707917166339_913501795386949,1,2,4
695707917166339_913344072069388,1,5,1
695707917166339_913383425398786,1,18,8
695707917166339_913218005415328,1,1,4
695707917166339_913218068748655,1,0,6
695707917166339_912856858784776,1,2,3
695707917166339_912937748776687,1,25,1
695707917166339_912837472120048,1,0,1
695707917166339_912856892118106,1,0,1
695707917166339_912817068788755,1,0,1
695707917166339_912856802118115,1,2,1
695707917166339_912793052124490,1,25,2
695707917166339_912548758815586,1,1,5
695707917166339_912743625462766,1,1,2
695707917166339_912583938812068,1,0,7
695707917166339_912770202126775,1,8,2
695707917166339_912770168793445,1,23,5
695707917166339_912312362172559,1,1,5
695707917166339_912464428824019,1,6,5
695707917166339_912464305490698,1,2,6
695707917166339_912548725482256,1,4,2
695707917166339_912222038848258,1,0,9
695707917166339_912486772155118,1,3,2
695707917166339_912221872181608,1,17,8
695707917166339_912312332172562,1,5,3
695707917166339_912001182203677,1,1,0
695707917166339_911831415553987,1,3,1
695707917166339_912001205537008,1,25,1
695707917166339_911986732205122,1,3,2
695707917166339_911968902206905,1,24,5
695707917166339_912096588860803,1,1,1
695707917166339_912000972203698,1,0,1
695707917166339_912096698860792,1,1,2
695707917166339_911968928873569,1,10,6
695707917166339_911640575573071,1,7,1
695707917166339_911811928889269,1,1,2
695707917166339_911656762238119,1,9,1
695707917166339_911813612222434,1,4,2
695707917166339_911683132235482,1,7,1
695707917166339_911640382239757,1,5,17
695707917166339_911791188891343,1,6,17
695707917166339_911640278906434,1,6,1
695707917166339_911578555579273,1,4,2
695707917166339_911593222244473,1,25,3
695707917166339_911338142269981,1,1,4
695707917166339_911376968932765,1,0,3
695707917166339_911565825580546,1,21,0
695707917166339_911419008928561,1,7,2
695707917166339_911566892247106,1,15,2
695707917166339_910996385637490,1,2,2
695707917166339_910971322306663,1,1,0
695707917166339_911129945624134,1,2,1
695707917166339_911129875624141,1,0,3
695707917166339_911240718946390,1,25,10
